id;date;age;gender;failedinstructions;mmindexp;numgamesplayed;timelimit;codejar;entropy;jarname;numguesses;truncguesses;expguesses;efficiency;rttotal;gamesuccessproportion;truecode;guesses;feedback_smiley;feedback_neutral;rt;gamesuccess
emap066;2018-03-09T12:00:25.547Z;22;1;0;1;-99;-1;"[27;1;1;1;1;1]";0,98806367;MinEnt;3;3;2,9;-0,1;37153;0,925925926;"[1;2;1]";"[[1;1;1];[1;1;2];[1;2;1]]";"[2;1;3]";"[0;2;0]";"[8577;11848;16728]";[1]
emap066;2018-03-09T12:00:25.547Z;22;1;0;1;-99;-1;"[5;5;5;6;5;6]";2,579434003;HiEnt;5;5;6,2;1,2;100538;0,962962963;"[1;6;3]";"[[6;6;6];[6;1;6];[1;6;6];[1;6;2];[1;6;3]]";"[1;0;2;2;3]";"[0;2;0;0;0]";"[8169;12817;19825;26479;33248]";[1]
emap066;2018-03-09T12:00:25.547Z;22;1;0;1;-99;-1;"[5;15;1;1;5;5]";2,080241239;MedHiEnt;3;3;5,2;2,2;33487;1;"[1;2;1]";"[[2;2;2];[2;1;1];[1;2;1]]";"[1;1;3]";"[0;2;0]";"[6656;10192;16639]";[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[27;1;1;1;1;1]";0,98806367;MinEnt;20;20;2,9;-17,1;7869606;0,052631579;"[2;1;6]";"[[1;2;3];[3;4;5];[1;1;1];[1;1;2];[1;1;3];[1;1;4];[1;2;1];[1;3;1];[1;1;5];[1;1;6];[1;6;1];[6;1;1];[2;1;1];[3;1;1];[4;1;1];[2;1;2];[2;1;3];[2;1;4];[2;1;5];[2;1;6]]";"[0;0;1;1;1;1;0;0;1;2;0;1;2;1;1;2;2;2;2;3]";"[2;0;0;1;0;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0]";"[247231;263086;267878;276006;320602;325842;348090;361666;371346;375770;382225;427725;448515;460458;464619;473109;497403;503507;510211;544317]";[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[1;1;27;1;1;1]";0,98806367;MinEnt;4;4;2,9;-1,1;103611;0,105263158;"[3;3;3]";"[[1;3;2];[2;3;1];[2;3;3];[3;3;3]]";"[1;1;2;3]";"[0;0;0;0]";"[14168;20343;31902;37198]";[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[5;5;1;5;15;1]";2,080241239;MedHiEnt;3;3;5,2;2,2;65644;0,157894737;"[5;5;5]";"[[1;2;2];[3;3;1];[5;5;5]]";"[0;0;3]";"[0;0;0]";"[14353;22394;28897]";[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[27;1;1;1;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;6952;0,210526316;"[1;1;1]";"[[1;1;1]]";[3];[0];[6952];[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[1;5;1;15;5;5]";2,080241239;MedHiEnt;10;10;5,2;-4,8;454478;0,263157895;"[4;5;5]";"[[4;4;4];[4;4;1];[4;1;1];[4;3;6];[4;5;6];[4;5;1];[4;5;2];[4;5;3];[4;5;4];[4;5;5]]";"[1;1;1;1;2;2;2;2;2;3]";"[0;0;0;0;0;0;0;0;0;0]";"[11743;17711;22415;33642;46274;53474;59289;64378;69873;75679]";[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[5;15;1;1;5;5]";2,080241239;MedHiEnt;10;10;5,2;-4,8;566018;0,315789474;"[2;6;5]";"[[2;2;2];[2;1;1];[2;1;2];[2;2;3];[2;3;4];[2;5;5];[2;5;1];[2;3;5];[2;4;5];[2;6;5]]";"[1;1;1;1;1;2;1;2;2;3]";"[0;0;0;0;0;0;1;0;0;0]";"[14195;19076;30235;39331;50266;63217;69513;84166;93782;102237]";[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[1;21;1;4;4;1]";1,617541691;MedLoEnt;4;4;4,8;0,8;56600;0,368421053;"[2;3;2]";"[[2;2;2];[2;2;1];[2;1;2];[2;3;2]]";"[2;1;2;3]";"[0;1;0;0]";"[7600;11200;16184;21616]";[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[5;6;5;5;6;5]";2,579434003;HiEnt;1;1;6,2;5,2;5055;0,421052632;"[1;1;1]";"[[1;1;1]]";[3];[0];[5055];[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[5;5;1;5;1;15]";2,080241239;MedHiEnt;6;6;5,2;-0,8;147643;0,473684211;"[4;6;6]";"[[6;6;6];[6;6;1];[6;1;6];[2;6;6];[3;6;6];[4;6;6]]";"[2;1;1;2;2;3]";"[0;1;1;0;0;0]";"[8905;14153;20424;27449;34183;42529]";[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[15;1;5;1;5;5]";2,080241239;MedHiEnt;5;5;5,2;0,2;131639;0,526315789;"[1;5;1]";"[[1;1;1];[1;1;2];[3;1;1];[1;4;1];[1;5;1]]";"[2;1;1;2;3]";"[0;1;1;0;0]";"[16371;20235;25571;32371;37091]";[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[1;1;27;1;1;1]";0,98806367;MinEnt;2;2;2,9;0,9;15810;0,578947368;"[3;3;1]";"[[3;3;3];[3;3;1]]";"[2;3]";"[0;0]";"[5985;9825]";[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[5;6;6;5;5;5]";2,579434003;HiEnt;12;12;6,2;-5,8;810876;0,631578947;"[3;3;6]";"[[1;2;2];[3;3;3];[3;3;4];[3;3;5];[3;4;3];[4;3;3];[4;4;3];[3;5;5];[5;3;5];[5;3;4];[5;3;6];[3;3;6]]";"[0;2;2;2;1;1;0;1;1;1;2;3]";"[0;0;0;0;1;1;1;0;0;0;0;0]";"[11008;18456;22479;28494;35174;40752;64366;86988;99227;115938;138505;149489]";[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[5;6;5;6;5;5]";2,579434003;HiEnt;5;5;6,2;1,2;95534;0,684210526;"[2;3;2]";"[[1;1;1];[2;2;2];[2;2;3];[3;2;2];[2;3;2]]";"[0;2;1;1;3]";"[0;0;2;2;0]";"[9199;13511;18440;23576;30808]";[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[5;5;5;5;6;6]";2,579434003;HiEnt;5;5;6,2;1,2;102751;0,736842105;"[5;1;5]";"[[1;1;1];[1;2;2];[3;3;1];[4;1;4];[5;1;5]]";"[1;0;0;1;3]";"[0;1;1;0;0]";"[7832;11704;20792;27756;34667]";[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[4;1;1;4;21;1]";1,617541691;MedLoEnt;4;4;4,8;0,8;94663;0,789473684;"[5;1;5]";"[[5;5;5];[5;5;1];[1;5;5];[5;1;5]]";"[2;1;1;3]";"[0;2;2;0]";"[14760;19800;25768;34335]";[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[6;5;5;5;5;6]";2,579434003;HiEnt;6;6;6,2;0,2;122868;0,842105263;"[1;6;2]";"[[1;1;1];[1;2;2];[1;2;3];[1;4;2];[1;5;2];[1;6;2]]";"[1;2;1;2;2;3]";"[0;0;1;0;0;0]";"[8304;11860;17252;24308;28260;32884]";[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[1;1;1;1;27;1]";0,98806367;MinEnt;3;3;2,9;-0,1;38369;0,894736842;"[5;5;2]";"[[5;5;5];[5;5;1];[5;5;2]]";"[2;2;3]";"[0;0;0]";"[6704;13144;18521]";[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[1;21;1;4;4;1]";1,617541691;MedLoEnt;4;4;4,8;0,8;88536;0,947368421;"[2;4;2]";"[[2;2;2];[2;2;1];[2;3;2];[2;4;2]]";"[2;1;2;3]";"[0;1;0;0]";"[12112;15640;26336;34448]";[1]
emap064;2018-03-09T12:00:28.549Z;18;1;0;1;-99;-1;"[5;6;5;5;5;6]";2,579434003;HiEnt;6;6;6,2;0,2;131849;1;"[4;3;6]";"[[1;1;1];[2;2;2];[3;3;3];[3;4;4];[4;3;5];[4;3;6]]";"[0;0;1;0;2;3]";"[0;0;0;2;0;0]";"[9168;12296;16809;21865;31535;40176]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[5;5;5;1;15;1]";2,080241239;MedHiEnt;5;5;5,2;0,2;1381931;0,034482759;"[5;2;4]";"[[1;6;4];[1;2;3];[2;2;3];[1;2;4];[5;2;4]]";"[1;1;1;2;3]";"[0;0;0;0;0]";"[233890;245248;288548;295604;318641]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[1;1;1;1;1;27]";0,98806367;MinEnt;2;2;2,9;0,9;48567;0,068965517;"[5;6;6]";"[[6;6;6];[5;6;6]]";"[2;3]";"[0;0]";"[19536;29031]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[1;15;5;1;5;5]";2,080241239;MedHiEnt;5;5;5,2;0,2;223562;0,103448276;"[5;6;2]";"[[1;2;3];[2;4;5];[6;4;2];[4;2;2];[5;6;2]]";"[0;0;1;1;3]";"[1;2;1;0;0]";"[13569;24456;38711;60958;85868]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[5;6;5;5;6;5]";2,579434003;HiEnt;5;5;6,2;1,2;128156;0,137931034;"[5;3;2]";"[[1;2;3];[3;1;2];[3;3;2];[4;3;2];[5;3;2]]";"[0;1;2;2;3]";"[2;1;0;0;0]";"[10352;15928;24094;35896;41886]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[5;5;5;5;6;6]";2,579434003;HiEnt;8;8;6,2;-1,8;535965;0,172413793;"[4;5;4]";"[[1;2;3];[4;5;6];[3;5;6];[4;6;6];[4;5;1];[4;5;2];[4;5;3];[4;5;4]]";"[0;2;1;1;2;2;2;3]";"[0;0;0;0;0;0;0;0]";"[5665;15089;50407;65841;82248;89864;99463;127388]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[1;21;4;1;1;4]";1,617541691;MedLoEnt;1;1;4,8;3,8;5081;0,206896552;"[2;2;2]";"[[2;2;2]]";[3];[0];[5081];[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[5;5;5;6;6;5]";2,579434003;HiEnt;8;8;6,2;-1,8;464843;0,24137931;"[5;5;3]";"[[3;4;4];[5;3;6];[6;3;1];[5;6;3];[5;1;3];[5;2;3];[5;3;3];[5;5;3]]";"[0;1;0;2;2;2;2;3]";"[1;1;1;0;0;0;0;0]";"[6593;17248;27904;47221;72204;82507;102474;108692]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[1;1;1;1;27;1]";0,98806367;MinEnt;1;1;2,9;1,9;8183;0,275862069;"[5;5;5]";"[[5;5;5]]";[3];[0];[8183];[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[5;5;5;1;1;15]";2,080241239;MedHiEnt;8;8;5,2;-2,8;364986;0,310344828;"[6;2;2]";"[[6;6;6];[2;1;6];[6;2;3];[6;2;4];[6;2;5];[6;1;5];[6;2;1];[6;2;2]]";"[1;0;2;2;2;1;2;3]";"[0;2;0;0;0;0;0;0]";"[8040;17673;30456;41208;47502;57311;73230;89566]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[1;1;4;1;4;21]";1,617541691;MedLoEnt;1;1;4,8;3,8;9200;0,344827586;"[6;6;6]";"[[6;6;6]]";[3];[0];[9200];[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[1;5;15;5;5;1]";2,080241239;MedHiEnt;1;1;5,2;4,2;6157;0,379310345;"[3;3;3]";"[[3;3;3]]";[3];[0];[6157];[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[1;27;1;1;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;3977;0,413793103;"[2;2;2]";"[[2;2;2]]";[3];[0];[3977];[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[1;4;1;1;21;4]";1,617541691;MedLoEnt;1;1;4,8;3,8;6665;0,448275862;"[5;5;5]";"[[5;5;5]]";[3];[0];[6665];[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[5;5;6;5;5;6]";2,579434003;HiEnt;5;5;6,2;1,2;163787;0,482758621;"[3;3;6]";"[[6;4;5];[1;6;2];[6;3;6];[4;3;6];[3;3;6]]";"[0;0;2;2;3]";"[1;1;0;0;0]";"[10447;23519;34934;44144;50743]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[27;1;1;1;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;8904;0,517241379;"[1;1;1]";"[[1;1;1]]";[3];[0];[8904];[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[5;5;5;6;5;6]";2,579434003;HiEnt;5;5;6,2;1,2;141711;0,551724138;"[3;4;3]";"[[2;4;5];[4;4;4];[1;4;3];[6;4;3];[3;4;3]]";"[1;1;2;2;3]";"[0;0;0;0;0]";"[9752;15687;30687;37679;47906]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[1;27;1;1;1;1]";0,98806367;MinEnt;5;5;2,9;-2,1;79600;0,586206897;"[5;2;2]";"[[2;2;2];[2;2;1];[3;2;2];[4;2;2];[5;2;2]]";"[2;1;2;2;3]";"[0;1;0;0;0]";"[5040;9064;14528;23096;27872]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[5;6;5;6;5;5]";2,579434003;HiEnt;7;7;6,2;-0,8;264829;0,620689655;"[3;2;5]";"[[3;5;5];[3;5;1];[3;4;5];[3;3;5];[3;5;5];[3;1;5];[3;2;5]]";"[2;1;2;2;2;2;3]";"[0;1;0;0;0;0;0]";"[7224;22286;30453;39893;47037;54116;63820]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[1;15;5;5;1;5]";2,080241239;MedHiEnt;8;8;5,2;-2,8;233774;0,655172414;"[3;2;3]";"[[2;2;2];[3;1;2];[1;3;2];[3;2;4];[3;2;5];[3;2;6];[3;2;2];[3;2;3]]";"[1;1;0;2;2;2;2;3]";"[0;1;2;0;0;0;0;0]";"[5425;10250;18558;27806;35342;40622;45014;50757]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[1;1;1;21;4;4]";1,617541691;MedLoEnt;6;6;4,8;-1,2;151267;0,689655172;"[2;5;4]";"[[4;4;4];[4;2;6];[1;2;4];[2;3;4];[2;2;4];[2;5;4]]";"[1;0;1;2;2;3]";"[0;2;1;0;0;0]";"[8832;16176;23471;28990;34791;39007]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[1;1;27;1;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;5577;0,724137931;"[3;3;3]";"[[3;3;3]]";[3];[0];[5577];[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[4;21;1;1;1;4]";1,617541691;MedLoEnt;3;3;4,8;1,8;35089;0,75862069;"[6;2;2]";"[[2;2;2];[2;2;1];[6;2;2]]";"[2;1;3]";"[0;1;0]";"[5240;9913;19936]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[5;5;1;5;15;1]";2,080241239;MedHiEnt;6;6;5,2;-0,8;193503;0,793103448;"[2;5;2]";"[[5;5;5];[1;5;5];[4;5;2];[3;5;2];[6;5;2];[2;5;2]]";"[1;1;2;2;2;3]";"[0;0;0;0;0;0]";"[9288;15434;27682;40441;47977;52681]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[4;1;21;1;1;4]";1,617541691;MedLoEnt;3;3;4,8;1,8;58637;0,827586207;"[3;6;3]";"[[3;3;3];[6;3;3];[3;6;3]]";"[2;1;3]";"[0;2;0]";"[11168;18959;28510]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[1;1;1;1;27;1]";0,98806367;MinEnt;6;6;2,9;-3,1;154551;0,862068966;"[4;5;5]";"[[5;5;5];[2;5;5];[1;5;5];[3;5;5];[6;5;5];[4;5;5]]";"[2;2;2;2;2;3]";"[0;0;0;0;0;0]";"[8480;16040;23768;28336;35672;42255]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[1;4;1;1;4;21]";1,617541691;MedLoEnt;4;4;4,8;0,8;73503;0,896551724;"[6;6;2]";"[[6;6;6];[6;5;6];[2;6;6];[6;6;2]]";"[2;1;1;3]";"[0;1;2;0]";"[7425;13781;21093;31204]";[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[1;1;27;1;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;5728;0,931034483;"[3;3;3]";"[[3;3;3]]";[3];[0];[5728];[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[1;1;1;4;4;21]";1,617541691;MedLoEnt;1;1;4,8;3,8;7353;0,965517241;"[6;6;6]";"[[6;6;6]]";[3];[0];[7353];[1]
emap051;2018-03-09T12:00:29.451Z;19;1;0;1;-99;-1;"[1;1;27;1;1;1]";0,98806367;MinEnt;4;4;2,9;-1,1;51412;1;"[4;3;3]";"[[3;3;3];[3;3;1];[2;3;3];[4;3;3]]";"[2;1;2;3]";"[0;1;0;0]";"[5129;9048;14041;23194]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[1;1;1;1;27;1]";0,98806367;MinEnt;3;3;2,9;-0,1;842035;0,027777778;"[5;5;5]";"[[5;1;2];[5;5;3];[5;5;5]]";"[1;2;3]";"[0;0;0]";"[257581;287839;296615]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[5;1;5;1;5;15]";2,080241239;MedHiEnt;3;3;5,2;2,2;89807;0,055555556;"[6;5;1]";"[[6;1;5];[5;1;6];[6;5;1]]";"[1;0;3]";"[2;3;0]";"[17840;28988;42979]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[15;1;5;1;5;5]";2,080241239;MedHiEnt;2;2;5,2;3,2;27984;0,083333333;"[3;1;1]";"[[1;3;1];[3;1;1]]";"[1;3]";"[2;0]";"[7456;20528]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[21;1;4;4;1;1]";1,617541691;MedLoEnt;3;3;4,8;1,8;39439;0,111111111;"[1;3;1]";"[[1;1;1];[1;1;3];[1;3;1]]";"[2;1;3]";"[0;2;0]";"[6785;12258;20396]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[6;5;5;5;6;5]";2,579434003;HiEnt;5;5;6,2;1,2;182844;0,138888889;"[5;5;5]";"[[1;5;1];[1;4;6];[5;5;2];[2;5;2];[5;5;5]]";"[1;0;2;1;3]";"[0;0;0;0;0]";"[9065;17433;34160;48576;73610]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[1;1;21;4;1;4]";1,617541691;MedLoEnt;3;3;4,8;1,8;57969;0,166666667;"[3;3;4]";"[[3;3;3];[3;3;6];[3;3;4]]";"[2;2;3]";"[0;0;0]";"[12193;18528;27248]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[27;1;1;1;1;1]";0,98806367;MinEnt;5;5;2,9;-2,1;68702;0,194444444;"[1;1;5]";"[[1;1;1];[1;1;3];[1;1;2];[1;1;4];[1;1;5]]";"[2;2;2;2;3]";"[0;0;0;0;0]";"[4456;8793;13977;17976;23500]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[1;1;1;1;27;1]";0,98806367;MinEnt;6;6;2,9;-3,1;236075;0,222222222;"[1;6;5]";"[[5;5;5];[5;1;2];[1;5;4];[1;5;3];[1;5;5];[1;6;5]]";"[1;0;1;1;2;3]";"[0;2;1;1;0;0]";"[14561;21168;32254;44928;50488;72676]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[5;5;6;6;5;5]";2,579434003;HiEnt;5;5;6,2;1,2;153872;0,25;"[2;6;3]";"[[1;2;3];[4;3;2];[3;2;5];[2;3;3];[2;6;3]]";"[1;0;0;2;3]";"[1;2;2;0;0]";"[8016;16033;27872;46967;54984]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[15;5;5;1;5;1]";2,080241239;MedHiEnt;5;5;5,2;0,2;92932;0,277777778;"[1;5;1]";"[[1;1;1];[1;1;2];[3;1;1];[5;1;1];[1;5;1]]";"[2;1;1;1;3]";"[0;1;1;2;0]";"[5465;10057;16321;21465;39624]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[1;1;1;4;21;4]";1,617541691;MedLoEnt;1;1;4,8;3,8;6440;0,305555556;"[5;5;5]";"[[5;5;5]]";[3];[0];[6440];[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[21;1;4;4;1;1]";1,617541691;MedLoEnt;4;4;4,8;0,8;64745;0,333333333;"[1;3;1]";"[[1;1;1];[4;1;1];[3;1;1];[1;3;1]]";"[2;1;1;3]";"[0;1;2;0]";"[4833;13048;18384;28480]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[4;1;21;4;1;1]";1,617541691;MedLoEnt;3;3;4,8;1,8;67086;0,361111111;"[4;3;3]";"[[3;3;3];[1;3;3];[4;3;3]]";"[2;2;3]";"[0;0;0]";"[15439;23503;28144]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[1;15;1;5;5;5]";2,080241239;MedHiEnt;3;3;5,2;2,2;39191;0,388888889;"[2;6;5]";"[[2;2;2];[6;2;4];[2;6;5]]";"[1;0;3]";"[0;2;0]";"[4560;11168;23463]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[15;1;5;5;1;5]";2,080241239;MedHiEnt;3;3;5,2;2,2;30252;0,416666667;"[4;1;1]";"[[1;1;1];[1;1;3];[4;1;1]]";"[2;1;3]";"[0;1;0]";"[4641;7562;18049]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[15;5;5;1;5;1]";2,080241239;MedHiEnt;4;4;5,2;1,2;59285;0,444444444;"[5;3;1]";"[[1;1;1];[5;1;3];[3;1;5];[5;3;1]]";"[1;1;0;3]";"[0;2;3;0]";"[3737;8730;17377;29441]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[1;1;27;1;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;6873;0,472222222;"[3;3;3]";"[[3;3;3]]";[3];[0];[6873];[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[1;1;21;4;1;4]";1,617541691;MedLoEnt;1;1;4,8;3,8;4521;0,5;"[3;3;3]";"[[3;3;3]]";[3];[0];[4521];[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[27;1;1;1;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;3906;0,527777778;"[1;1;1]";"[[1;1;1]]";[3];[0];[3906];[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[1;1;27;1;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;5513;0,555555556;"[3;3;3]";"[[3;3;3]]";[3];[0];[5513];[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[5;5;1;5;1;15]";2,080241239;MedHiEnt;1;1;5,2;4,2;8528;0,583333333;"[6;6;6]";"[[6;6;6]]";[3];[0];[8528];[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[1;27;1;1;1;1]";0,98806367;MinEnt;3;3;2,9;-0,1;63601;0,611111111;"[2;4;2]";"[[2;2;2];[3;2;2];[2;4;2]]";"[2;1;3]";"[0;1;0]";"[4992;17433;41176]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[1;1;1;27;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;12272;0,638888889;"[4;4;4]";"[[4;4;4]]";[3];[0];[12272];[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[21;1;4;1;1;4]";1,617541691;MedLoEnt;1;1;4,8;3,8;3577;0,666666667;"[1;1;1]";"[[1;1;1]]";[3];[0];[3577];[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[1;1;1;21;4;4]";1,617541691;MedLoEnt;5;5;4,8;-0,2;141774;0,694444444;"[6;4;3]";"[[4;4;4];[4;5;6];[5;4;1];[6;4;2];[6;4;3]]";"[1;0;1;2;3]";"[0;2;0;0;0]";"[9240;15800;24256;41607;50871]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[5;5;1;15;1;5]";2,080241239;MedHiEnt;3;3;5,2;2,2;92165;0,722222222;"[1;4;4]";"[[4;4;4];[4;4;1];[1;4;4]]";"[2;1;3]";"[0;2;0]";"[22223;29987;39955]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[5;5;5;1;1;15]";2,080241239;MedHiEnt;3;3;5,2;2,2;44723;0,75;"[6;6;2]";"[[6;6;1];[6;6;6];[6;6;2]]";"[2;2;3]";"[0;0;0]";"[7193;15505;22025]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[1;15;5;1;5;5]";2,080241239;MedHiEnt;5;5;5,2;0,2;201613;0,777777778;"[5;3;5]";"[[2;2;2];[3;6;5];[3;6;3];[1;5;6];[5;3;5]]";"[0;1;0;0;3]";"[0;1;1;1;0]";"[10280;19088;28132;45404;98709]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[27;1;1;1;1;1]";0,98806367;MinEnt;4;4;2,9;-1,1;62347;0,805555556;"[2;1;1]";"[[1;1;1];[1;1;3];[1;4;1];[2;1;1]]";"[2;1;1;3]";"[0;1;1;0]";"[5225;9193;16185;31744]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[1;1;21;1;4;4]";1,617541691;MedLoEnt;5;5;4,8;-0,2;104807;0,833333333;"[1;3;3]";"[[3;3;3];[3;3;5];[6;3;3];[5;3;3];[1;3;3]]";"[2;1;2;2;3]";"[0;1;0;0;0]";"[5633;11266;19507;32049;36352]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[1;1;4;1;4;21]";1,617541691;MedLoEnt;5;5;4,8;-0,2;145061;0,861111111;"[5;5;6]";"[[6;6;6];[6;3;1];[5;6;4];[5;6;5];[5;5;6]]";"[1;0;1;1;3]";"[0;1;1;2;0]";"[9073;15217;29344;38534;52893]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[5;5;6;5;5;6]";2,579434003;HiEnt;3;3;6,2;3,2;48952;0,888888889;"[4;5;2]";"[[1;3;6];[2;4;5];[4;5;2]]";"[0;0;3]";"[0;3;0]";"[7592;14584;26776]";[1]
